,overall_qual,year_built,roof_style,roof_matl,mas_vnr_area,exter_cond,bsmt_exposure,total_bsmt_sf,gr_liv_area,full_bath,kitchen_qual,garage_area,paved_drive,saleprice,has_basement,attached_garage,offsite_feature,residential_low,residential_other,floating_village,hillside,banked,culdesac,northridge,northridge_hts,briardale
1350,7,1999,0.0,0.0,0.0,3,0.0,1405.0,1337,2,3,511.0,1,184000,1,1.0,0,0,1,0,0,0,0,0,0,0
1351,8,1978,0.0,0.0,0.0,3,1.0,1226.0,1226,1,3,484.0,1,206000,1,1.0,0,1,0,0,0,0,0,0,0,0
1352,4,1972,0.0,0.0,0.0,3,0.0,546.0,1092,1,2,253.0,1,85500,1,1.0,0,0,1,0,0,0,0,0,0,0
1353,6,1934,1.0,0.0,0.0,3,0.0,715.0,1660,1,2,240.0,1,188700,1,0.0,0,1,0,0,1,0,0,0,0,0
1354,6,1978,0.0,0.0,101.0,3,0.0,1427.0,1671,2,2,484.0,1,200000,1,1.0,0,1,0,0,0,0,0,0,0,0
1355,7,1990,0.0,0.0,0.0,3,0.0,1054.0,1061,1,3,462.0,1,162000,1,1.0,0,1,0,0,0,0,0,0,0,0
1356,5,1940,0.0,0.0,0.0,3,0.0,672.0,672,1,2,240.0,0,108000,1,0.0,0,1,0,0,0,0,0,0,0,0
1357,5,1975,0.0,0.0,161.0,3,0.0,1621.0,1621,2,2,478.0,1,213000,1,1.0,1,1,0,0,0,0,1,0,0,0
1358,8,2007,1.0,0.0,328.0,3,0.0,1734.0,1734,2,4,928.0,1,318000,1,1.0,0,1,0,0,0,0,0,0,1,0
1359,5,1898,1.0,0.0,0.0,3,0.0,849.0,2138,2,2,360.0,0,106000,1,0.0,0,0,1,0,0,0,0,0,0,0
1360,6,1928,0.0,0.0,0.0,3,0.0,672.0,2009,2,2,795.0,0,235000,1,0.0,0,1,0,0,0,0,0,0,0,0
1361,4,1959,0.0,0.0,0.0,3,0.0,950.0,1225,1,2,0.0,1,128950,1,0.0,0,1,0,0,0,0,0,0,0,0
1362,6,1961,0.0,0.0,491.0,3,0.0,1362.0,1362,1,2,504.0,1,163000,1,1.0,0,1,0,0,0,0,0,0,0,0
1363,5,1940,0.0,0.0,0.0,3,0.0,756.0,1134,1,2,240.0,0,126000,1,0.0,0,1,0,0,0,0,0,0,0,0
1364,7,2003,0.0,0.0,0.0,3,0.0,1362.0,2082,2,3,484.0,0,200000,1,0.0,0,0,1,0,0,0,0,0,0,0
1365,5,1958,0.0,0.0,180.0,3,0.0,874.0,1524,1,2,315.0,1,144000,1,1.0,0,1,0,0,0,0,0,0,0,0
1366,5,1961,0.0,0.0,0.0,3,0.0,1800.0,1800,2,2,0.0,1,141000,1,0.0,0,1,0,0,0,0,0,0,0,0
1367,8,1998,0.0,0.0,0.0,3,0.0,1389.0,2582,2,3,758.0,1,322500,1,1.0,0,1,0,0,0,0,0,1,0,0
1368,7,1998,0.0,0.0,442.0,3,0.0,1649.0,1661,2,3,598.0,1,224900,1,1.0,0,1,0,0,0,0,1,0,0,0
1369,5,1923,0.0,0.0,0.0,3,1.0,1324.0,1576,1,3,528.0,1,223500,1,1.0,0,1,0,0,0,0,0,0,0,0
1370,4,1956,0.0,0.0,0.0,3,0.0,672.0,960,1,2,288.0,1,112000,1,0.0,0,1,0,0,0,0,0,0,0,0
1371,6,1997,0.0,0.0,0.0,3,0.0,926.0,1604,2,2,470.0,1,187500,1,1.0,0,1,0,0,0,0,0,0,0,0
1372,1,1922,0.0,0.0,0.0,2,1.0,683.0,904,0,1,0.0,1,61000,1,0.0,0,1,0,0,0,0,0,0,0,0
1373,6,1920,0.0,0.0,0.0,3,0.0,684.0,1196,1,3,528.0,1,110000,1,0.0,0,1,0,0,0,0,0,0,0,0
1374,3,1935,0.0,0.0,0.0,3,0.0,270.0,729,1,2,0.0,0,52000,1,0.0,0,1,0,0,0,0,0,0,0,0
1375,6,2005,0.0,0.0,256.0,3,0.0,1362.0,1362,2,3,460.0,1,207000,1,1.0,0,1,0,0,0,0,0,0,1,0
1376,5,1911,0.0,0.0,0.0,3,0.0,940.0,1964,1,2,0.0,0,130000,1,0.0,0,0,1,0,0,1,0,0,0,0
1377,4,1967,0.0,0.0,0.0,3,0.0,0.0,1296,2,2,516.0,1,90000,0,0.0,0,1,0,0,0,0,0,0,0,0
1378,5,1992,0.0,0.0,0.0,3,0.0,624.0,1287,1,2,440.0,1,130000,1,0.0,0,1,0,0,0,0,0,0,0,0
1379,5,1908,0.0,0.0,0.0,3,0.0,504.0,1252,1,2,576.0,1,127000,1,1.0,0,1,0,0,0,0,0,0,0,0
1380,9,2006,1.0,0.0,302.0,3,0.0,1905.0,1905,2,4,788.0,1,320000,1,1.0,0,1,0,0,0,0,0,0,0,0
1381,5,1920,1.0,0.0,0.0,3,0.0,1120.0,1130,1,2,720.0,1,120000,1,0.0,0,1,0,0,0,0,0,0,0,0
1382,7,2004,0.0,0.0,122.0,3,0.0,831.0,1659,2,3,484.0,1,181000,1,1.0,0,1,0,0,0,0,0,0,0,0
1383,4,1954,0.0,0.0,0.0,3,0.0,894.0,894,1,2,400.0,1,110000,1,0.0,0,1,0,0,0,1,0,0,0,0
1384,4,1920,0.0,0.0,0.0,3,0.0,600.0,1701,2,1,0.0,0,94550,1,0.0,0,0,1,0,0,0,0,0,0,0
1385,4,1923,0.0,0.0,0.0,3,0.0,440.0,869,1,1,0.0,1,85500,1,0.0,0,1,0,0,0,1,0,0,0,0
1386,5,1977,0.0,0.0,144.0,3,0.0,923.0,1008,1,3,678.0,1,153500,1,1.0,0,1,0,0,0,0,0,0,0,0
1387,3,1955,1.0,0.0,0.0,3,0.0,0.0,1733,2,2,452.0,1,139600,0,1.0,0,1,0,0,0,0,1,0,0,0
1388,5,1967,1.0,0.0,0.0,3,0.0,1568.0,1568,1,2,440.0,1,143000,1,1.0,0,1,0,0,0,0,0,0,0,0
1389,8,1995,1.0,0.0,579.0,3,0.0,2033.0,3238,2,3,666.0,1,410000,1,1.0,0,1,0,0,0,0,1,1,0,0
1390,6,1998,0.0,0.0,120.0,3,0.0,928.0,1772,2,2,492.0,1,200000,1,1.0,0,1,0,0,0,0,0,0,0,0
1391,5,1967,0.0,0.0,0.0,3,0.0,864.0,864,1,2,312.0,1,130000,1,1.0,0,1,0,0,0,0,0,0,0,0
1392,6,1946,1.0,0.0,0.0,3,0.0,747.0,1639,1,3,240.0,1,154400,1,0.0,0,1,0,0,0,1,0,0,0,0
1393,8,1976,1.0,0.0,289.0,4,0.0,1142.0,2715,3,3,831.0,1,299800,1,1.0,0,1,0,0,0,0,0,0,0,0
1394,5,1934,0.0,0.0,0.0,3,0.0,585.0,1112,2,2,226.0,0,63000,1,0.0,0,1,0,0,0,0,0,0,0,0
1395,5,1957,1.0,0.0,0.0,3,0.0,1347.0,1347,1,3,551.0,1,143000,1,0.0,0,0,1,0,0,1,0,0,0,0
1396,5,1961,0.0,0.0,56.0,4,0.0,964.0,964,1,2,784.0,1,137500,1,0.0,0,1,0,0,0,0,1,0,0,0
1397,6,1977,0.0,0.0,424.0,4,0.0,1330.0,2872,2,2,619.0,1,272000,1,1.0,1,1,0,0,0,0,0,0,0,0
1398,6,1992,0.0,0.0,106.0,3,0.0,1158.0,1167,2,3,400.0,1,173000,1,1.0,0,1,0,0,0,0,0,0,0,0
1399,7,1979,0.0,0.0,0.0,3,1.0,1524.0,1524,2,2,478.0,1,245000,1,1.0,0,1,0,0,0,0,1,0,0,0
1400,5,1980,0.0,0.0,180.0,3,1.0,936.0,936,1,2,672.0,1,140000,1,0.0,0,0,1,0,0,0,0,0,0,0
1401,7,2007,0.0,0.0,220.0,3,0.0,1264.0,2696,2,4,792.0,1,383970,1,1.0,0,1,0,0,0,0,0,0,0,0
1402,4,1954,1.0,0.0,60.0,3,0.0,954.0,1482,2,2,609.0,1,125000,1,0.0,0,1,0,0,0,0,0,0,0,0
1403,5,1972,0.0,0.0,0.0,3,0.0,768.0,768,1,2,396.0,1,133000,1,0.0,0,1,0,0,0,0,0,0,0,0
1404,8,2008,0.0,0.0,72.0,3,0.0,1468.0,1468,2,3,898.0,1,244600,1,1.0,0,1,0,0,0,0,0,0,0,0
1405,5,1968,0.0,0.0,0.0,3,0.0,912.0,1044,1,2,372.0,1,139000,1,1.0,0,1,0,0,0,0,0,0,0,0
1406,5,1953,1.0,0.0,88.0,3,0.0,1036.0,1036,1,2,312.0,1,112900,1,1.0,0,1,0,0,0,0,0,0,0,0
1407,5,1910,0.0,0.0,0.0,3,0.0,680.0,1360,1,2,330.0,1,111000,1,1.0,0,0,1,0,0,0,0,0,0,0
1408,6,1957,0.0,0.0,387.0,3,0.0,1392.0,1392,1,2,458.0,1,166000,1,1.0,0,1,0,0,0,0,0,0,0,0
1409,7,1997,1.0,0.0,1600.0,3,0.0,975.0,1950,2,3,576.0,1,239000,1,0.0,0,0,0,1,0,0,0,0,0,0
1410,7,1997,0.0,0.0,200.0,4,1.0,1344.0,1344,2,2,784.0,1,209200,1,1.0,0,0,1,0,0,0,0,0,0,0
1411,5,1971,0.0,0.0,0.0,3,0.0,1484.0,1484,2,2,487.0,1,175000,1,1.0,0,1,0,0,0,0,0,0,0,0
1412,7,2003,1.0,0.0,418.0,3,0.0,1760.0,1760,2,3,583.0,1,269500,1,1.0,0,1,0,0,0,0,0,0,1,0
1413,7,1999,0.0,0.0,0.0,3,0.0,1037.0,2322,2,2,400.0,1,225000,1,1.0,0,1,0,0,0,0,0,0,0,0
1414,8,1985,0.0,0.0,0.0,3,1.0,1742.0,1742,2,3,564.0,1,275000,1,1.0,0,1,0,0,0,0,1,0,0,0
1415,5,1941,0.0,0.0,0.0,3,0.0,768.0,1376,1,2,240.0,1,105000,1,1.0,0,1,0,0,0,0,0,0,0,0
1416,5,1966,0.0,0.0,1047.0,3,0.0,1024.0,1086,1,2,484.0,1,159950,1,1.0,0,1,0,0,0,0,0,0,0,0
1417,5,1916,0.0,0.0,0.0,3,0.0,660.0,1656,2,2,180.0,0,135000,1,0.0,0,1,0,0,0,0,0,0,0,0
1418,8,2007,0.0,0.0,0.0,3,1.0,2108.0,2122,2,3,938.0,1,345474,1,1.0,0,1,0,0,0,0,0,0,1,0
1419,5,1926,0.0,0.0,0.0,2,0.0,1008.0,1522,2,2,0.0,0,102000,1,0.0,0,1,0,0,0,0,0,0,0,0
1420,7,1971,0.0,0.0,652.0,3,0.0,1696.0,1696,2,2,625.0,1,198000,1,1.0,0,1,0,0,0,1,0,0,0,0
1421,8,2007,0.0,0.0,100.0,3,0.0,1034.0,2078,2,4,836.0,1,339750,1,1.0,0,0,0,1,0,0,0,0,0,0
1422,5,1936,0.0,0.0,0.0,3,0.0,796.0,1466,2,3,566.0,1,170000,1,1.0,0,1,0,0,0,0,0,0,0,0
1423,5,1951,0.0,0.0,0.0,3,0.0,876.0,876,1,2,576.0,1,94000,1,0.0,0,1,0,0,0,0,0,0,0,0
1424,7,2006,0.0,0.0,0.0,3,0.0,851.0,1737,2,3,578.0,1,203160,1,1.0,0,1,0,0,0,0,0,0,0,0
1425,7,2006,0.0,0.0,0.0,3,0.0,1652.0,1662,2,4,711.0,1,291000,1,1.0,0,0,0,1,0,0,0,0,0,0
1426,6,2002,0.0,0.0,0.0,3,0.0,1010.0,2267,2,3,390.0,1,200000,1,1.0,0,1,0,0,0,0,0,0,0,0
1427,5,1967,0.0,0.0,0.0,3,0.0,1584.0,1584,2,2,506.0,1,119000,1,0.0,0,1,0,0,0,0,0,0,0,0
1428,1,1946,0.0,0.0,0.0,2,0.0,0.0,334,1,1,0.0,0,39300,0,0.0,0,1,0,0,0,0,0,0,0,0
1429,4,1922,0.0,0.0,0.0,3,0.0,796.0,796,1,2,0.0,0,55000,1,0.0,0,0,1,0,0,0,0,0,0,0
1430,7,2002,0.0,0.0,0.0,3,0.0,952.0,1812,2,2,469.0,1,205000,1,1.0,0,0,0,1,0,0,0,0,0,0
1431,6,1972,0.0,0.0,504.0,3,0.0,525.0,1092,1,2,264.0,1,108000,1,0.0,0,0,1,0,0,0,0,0,0,1
1432,5,1967,0.0,0.0,0.0,3,0.0,1632.0,1632,2,2,576.0,0,143000,1,1.0,0,1,0,0,0,0,0,0,0,0
1433,7,1920,0.0,0.0,0.0,3,0.0,824.0,3082,2,2,672.0,1,197000,1,0.0,0,1,0,0,0,0,0,0,0,0
1434,7,2007,0.0,0.0,0.0,3,0.0,813.0,1665,2,3,562.0,1,205950,1,1.0,0,0,0,1,0,0,0,0,0,0
1435,6,1968,0.0,0.0,365.0,3,0.0,702.0,1743,1,2,539.0,1,175000,1,1.0,0,1,0,0,0,0,0,0,0,0
1436,8,2003,1.0,0.0,0.0,3,0.0,1054.0,2048,2,3,552.0,1,301000,1,0.0,0,0,0,1,0,0,0,0,0,0
1437,7,2007,0.0,0.0,166.0,3,0.0,1314.0,1314,2,3,626.0,1,230000,1,1.0,0,1,0,0,0,0,0,0,1,0
1438,7,2003,0.0,0.0,163.0,3,0.0,1405.0,1405,2,3,478.0,1,171750,1,1.0,0,1,0,0,0,0,0,0,1,0
1439,7,1920,0.0,0.0,0.0,3,0.0,931.0,1027,1,3,0.0,0,120000,1,0.0,0,0,1,0,0,0,0,0,0,0
1440,5,1930,0.0,0.0,0.0,4,0.0,741.0,1324,1,3,180.0,1,110000,1,0.0,0,0,1,0,0,0,0,0,0,0
1441,6,1950,0.0,0.0,0.0,3,0.0,663.0,1074,1,3,467.0,1,144500,1,1.0,0,1,0,0,0,0,0,0,0,0
1442,5,1970,0.0,0.0,0.0,3,0.0,925.0,1422,1,2,576.0,1,155000,1,0.0,0,1,0,0,0,0,0,0,0,0
1443,6,1923,0.0,0.0,0.0,3,0.0,1200.0,1200,1,2,312.0,1,125000,1,0.0,0,0,1,0,0,0,0,0,0,0
1444,7,1910,0.0,0.0,0.0,4,0.0,560.0,1690,2,3,624.0,1,156500,1,0.0,0,1,0,0,0,0,0,0,0,0
1445,6,1977,0.0,0.0,46.0,3,0.0,506.0,1212,1,2,492.0,1,151000,1,1.0,0,1,0,0,0,0,0,0,0,0
1446,6,1957,1.0,0.0,143.0,3,0.0,1105.0,1105,1,2,308.0,1,135000,1,0.0,0,1,0,0,0,0,0,0,0,0
1447,4,1972,0.0,0.0,0.0,3,0.0,546.0,1092,1,2,253.0,1,79400,1,1.0,0,0,1,0,0,0,0,0,0,0
1448,6,2005,0.0,0.0,240.0,3,0.0,1358.0,1358,2,3,484.0,1,213000,1,1.0,0,1,0,0,0,0,0,0,1,0
1449,8,2002,0.0,0.0,0.0,3,0.0,967.0,1908,2,3,431.0,1,202900,1,1.0,0,1,0,0,0,0,0,0,0,0
1450,6,1998,0.0,0.0,0.0,3,0.0,794.0,1796,2,2,546.0,1,211000,1,1.0,0,1,0,0,0,0,1,0,0,0
1451,5,1961,0.0,0.0,0.0,3,0.0,1800.0,1800,2,2,0.0,0,130000,1,0.0,0,1,0,0,0,0,0,0,0,0
1452,6,1925,0.0,0.0,0.0,3,0.0,976.0,1608,2,3,216.0,1,137450,1,0.0,0,1,0,0,0,0,0,0,0,0
1453,4,1976,0.0,0.0,0.0,3,0.0,1281.0,1620,2,2,490.0,1,150000,1,1.0,0,1,0,0,0,0,0,0,0,0
1454,5,1941,0.0,0.0,0.0,3,0.0,616.0,1111,1,2,200.0,1,95000,1,0.0,0,1,0,0,0,0,0,0,0,0
1455,7,1999,0.0,0.0,360.0,3,0.0,744.0,1501,2,2,440.0,1,179400,1,0.0,0,0,0,1,0,0,0,0,0,0
1456,5,2007,0.0,0.0,0.0,3,0.0,725.0,1588,3,3,561.0,1,212109,1,1.0,0,0,0,1,0,0,0,0,0,0
1457,5,1961,1.0,0.0,203.0,3,0.0,1235.0,1235,1,2,480.0,1,98600,1,1.0,0,1,0,0,0,0,0,0,0,0
1458,5,1948,1.0,0.0,0.0,4,0.0,409.0,1325,2,3,576.0,1,216000,1,0.0,0,1,0,0,0,0,0,0,0,0
1459,8,2000,0.0,0.0,322.0,3,0.0,1160.0,2234,2,3,768.0,1,300000,1,1.0,0,1,0,0,0,0,0,1,0,0
1460,7,1996,0.0,0.0,0.0,3,1.0,1306.0,2260,2,3,533.0,1,328000,1,1.0,0,1,0,0,0,0,0,0,0,0
1461,5,1971,0.0,0.0,82.0,3,0.0,372.0,1109,1,2,288.0,1,139000,1,1.0,0,1,0,0,0,0,0,0,0,0
1462,5,1963,0.0,0.0,0.0,3,0.0,1000.0,1000,1,2,575.0,1,164000,1,1.0,0,1,0,0,0,0,0,0,0,0
1463,6,1980,0.0,0.0,0.0,4,0.0,516.0,1045,1,2,462.0,1,123900,1,0.0,0,0,1,0,0,0,0,0,0,0
1464,5,1958,0.0,0.0,0.0,4,1.0,858.0,858,1,2,0.0,1,116500,1,0.0,0,1,0,0,0,0,0,0,0,0
1465,6,1997,0.0,0.0,0.0,3,0.0,1405.0,1337,2,3,522.0,1,177000,1,1.0,0,0,1,0,0,0,0,0,0,0
1466,4,1958,0.0,0.0,0.0,3,0.0,808.0,1315,2,2,436.0,1,99500,1,0.0,0,0,1,0,0,0,0,0,0,0
1467,6,2006,0.0,0.0,0.0,3,0.0,1326.0,1326,2,3,427.0,1,174190,1,1.0,0,1,0,0,0,0,0,0,0,0
1468,7,2005,0.0,0.0,0.0,3,0.0,600.0,1200,2,3,480.0,1,151000,1,0.0,0,0,0,1,0,0,0,0,0,0
1469,6,2003,0.0,0.0,170.0,3,0.0,848.0,848,1,3,420.0,1,143750,1,1.0,0,0,1,0,0,0,0,0,0,0
1470,5,1972,0.0,0.0,0.0,3,0.0,796.0,796,1,2,336.0,1,131900,1,0.0,0,1,0,0,0,0,0,0,0,0
1471,5,1977,0.0,0.0,0.0,3,0.0,716.0,1432,1,2,531.0,1,157000,1,1.0,0,1,0,0,0,0,0,0,0,0
1472,5,1920,1.0,0.0,0.0,4,0.0,672.0,1344,1,2,468.0,1,147000,1,0.0,0,0,1,0,0,0,0,0,0,0
1473,7,2004,0.0,0.0,0.0,3,0.0,716.0,1432,2,3,432.0,1,188500,1,1.0,0,1,0,0,0,0,0,0,0,0
1474,7,2005,0.0,0.0,240.0,3,0.0,1364.0,1364,2,3,484.0,1,185850,1,1.0,0,1,0,0,0,0,0,0,1,0
1475,5,1965,0.0,0.0,0.0,3,0.0,984.0,984,1,2,310.0,1,126000,1,1.0,0,1,0,0,0,0,1,0,0,0
1476,5,1959,1.0,0.0,0.0,3,0.0,864.0,864,1,2,308.0,1,118000,1,0.0,0,1,0,0,0,0,0,0,0,0
1477,9,2006,0.0,0.0,165.0,3,1.0,1612.0,1612,2,4,556.0,1,319900,1,1.0,0,1,0,0,1,0,0,0,0,0
1478,6,1984,0.0,0.0,0.0,3,0.0,1003.0,1003,1,2,588.0,1,142500,1,0.0,0,1,0,0,0,0,1,0,0,0
1479,5,1950,0.0,0.0,0.0,3,0.0,1200.0,1200,1,2,246.0,1,129900,1,1.0,0,1,0,0,0,0,0,0,0,0
1480,7,2005,0.0,0.0,94.0,3,0.0,1368.0,1368,2,3,474.0,1,202500,1,1.0,0,1,0,0,0,0,0,0,1,0
1481,5,1950,0.0,0.0,0.0,3,0.0,0.0,1640,1,2,394.0,1,131000,0,1.0,0,1,0,0,0,0,0,0,0,0
1482,6,1997,0.0,0.0,0.0,4,1.0,1838.0,1838,2,2,721.0,1,185000,1,1.0,0,0,1,0,0,0,0,0,0,0
1483,6,1978,0.0,0.0,0.0,3,0.0,855.0,1456,2,2,440.0,1,138000,1,1.0,0,1,0,0,0,0,0,0,0,0
1484,6,1910,0.0,0.0,0.0,3,0.0,684.0,1368,1,2,216.0,0,114504,1,0.0,0,0,1,0,0,0,0,0,0,0
1485,6,1945,0.0,0.0,0.0,3,0.0,735.0,1487,1,2,220.0,1,113000,1,0.0,0,1,0,0,0,0,0,0,0,0
1486,4,1922,0.0,0.0,0.0,4,0.0,796.0,1154,1,3,240.0,0,125500,1,0.0,0,0,1,0,0,0,0,0,0,0
1487,5,1964,1.0,0.0,50.0,4,1.0,980.0,1020,2,2,528.0,1,165000,1,0.0,0,1,0,0,0,0,0,0,0,0
1488,5,1900,0.0,0.0,0.0,3,0.0,540.0,1440,1,2,352.0,1,79000,1,1.0,0,0,1,0,0,0,0,0,0,0
1489,6,2005,0.0,0.0,216.0,3,0.0,600.0,1236,2,3,480.0,1,152000,1,0.0,0,0,0,1,0,0,0,0,0,0
1490,6,1947,0.0,0.0,0.0,4,0.0,1004.0,1664,2,2,420.0,1,159000,1,0.0,0,0,1,0,0,0,0,0,0,0
1491,4,1960,0.0,0.0,0.0,3,0.0,1100.0,1100,1,2,312.0,1,141000,1,1.0,0,1,0,0,0,0,0,0,0,0
1492,6,1964,1.0,0.0,112.0,3,0.0,1008.0,1488,1,2,430.0,1,167000,1,1.0,0,1,0,0,0,0,1,0,0,0
1493,5,1942,0.0,0.0,300.0,3,0.0,835.0,1453,1,3,240.0,1,132000,1,0.0,0,0,1,0,0,0,0,0,0,0
1494,7,1990,1.0,0.0,0.0,3,0.0,910.0,1442,2,3,719.0,1,179900,1,1.0,0,1,0,0,0,0,0,0,0,0
1495,5,1967,0.0,0.0,31.0,4,0.0,882.0,900,1,2,280.0,1,122000,1,0.0,0,1,0,0,0,0,0,0,0,0
1496,6,1963,1.0,0.0,0.0,3,0.0,1045.0,1045,1,2,264.0,1,127000,1,1.0,0,1,0,0,0,0,0,0,0,0
1497,6,2002,0.0,0.0,0.0,3,0.0,1487.0,1419,2,3,543.0,1,190000,1,1.0,0,0,1,0,0,0,0,0,0,0
1498,5,1964,0.0,0.0,30.0,3,0.0,1420.0,1452,1,2,572.0,1,158450,1,0.0,0,1,0,0,0,0,0,0,0,0
1499,5,1963,0.0,0.0,0.0,3,0.0,520.0,1464,2,2,480.0,1,175000,1,1.0,0,1,0,0,0,0,0,0,0,0
1500,9,2006,0.0,0.0,160.0,3,1.0,1746.0,1746,2,4,758.0,1,377500,1,1.0,0,1,0,0,1,0,1,0,0,0
1501,5,1930,0.0,0.0,0.0,3,0.0,928.0,1536,2,2,480.0,1,138400,1,0.0,0,0,1,0,0,0,0,0,0,0
1502,7,2005,0.0,0.0,0.0,3,0.0,1734.0,1734,2,3,660.0,1,260000,1,1.0,0,1,0,0,0,0,0,0,0,0
1503,8,2006,0.0,0.0,304.0,3,1.0,1976.0,1976,2,3,908.0,1,440000,1,1.0,0,1,0,0,0,0,0,0,1,0
1504,7,2001,0.0,0.0,0.0,3,0.0,1212.0,1212,2,3,573.0,1,178000,1,1.0,0,1,0,0,0,0,0,0,0,0
1505,5,1968,1.0,0.0,168.0,3,0.0,1052.0,1052,1,2,288.0,1,138500,1,1.0,0,1,0,0,0,0,0,0,0,0
1506,5,1962,1.0,0.0,0.0,3,0.0,1057.0,1057,1,2,576.0,1,132000,1,0.0,0,1,0,0,0,0,0,0,0,0
1507,6,1953,0.0,0.0,0.0,3,0.0,1000.0,1609,1,2,305.0,1,149900,1,1.0,0,1,0,0,0,0,0,0,0,0
1508,7,1945,0.0,0.0,0.0,3,0.0,672.0,1668,1,3,252.0,1,108000,1,1.0,0,0,1,0,0,1,0,0,0,0
1509,5,1975,1.0,0.0,0.0,3,0.0,924.0,924,1,2,280.0,1,110000,1,0.0,0,1,0,0,0,0,0,0,0,0
1510,6,1980,0.0,0.0,0.0,3,0.0,561.0,1229,1,2,462.0,1,124000,1,1.0,0,0,1,0,0,0,0,0,0,0
1511,4,1956,0.0,0.0,0.0,3,0.0,882.0,882,1,2,0.0,1,103200,1,0.0,0,1,0,0,0,0,0,0,0,0
1512,7,2006,0.0,0.0,0.0,3,0.0,1352.0,1352,2,3,466.0,1,194000,1,1.0,0,0,0,1,0,0,0,0,0,0
1513,5,1968,0.0,0.0,0.0,3,0.0,948.0,948,1,2,300.0,1,108000,1,1.0,0,1,0,0,0,0,0,0,0,0
1514,5,1961,0.0,0.0,0.0,3,0.0,864.0,864,1,2,440.0,1,122000,1,1.0,0,1,0,0,0,0,0,0,0,0
1515,7,1980,0.0,0.0,0.0,3,0.0,430.0,1700,2,3,450.0,1,148400,1,0.0,0,1,0,0,1,0,0,0,0,0
1516,5,1958,0.0,0.0,0.0,2,0.0,1276.0,1276,1,2,350.0,1,60000,1,1.0,0,1,0,0,0,0,0,0,0,0
1517,7,1994,0.0,0.0,251.0,3,0.0,1602.0,1626,2,3,534.0,1,226500,1,1.0,0,1,0,0,0,0,0,0,0,0
1518,2,1949,0.0,0.0,0.0,3,0.0,480.0,480,0,2,308.0,1,35311,1,0.0,0,0,0,0,0,0,0,0,0,0
1519,6,1975,0.0,0.0,355.0,3,1.0,976.0,1012,2,2,0.0,1,127500,1,0.0,0,1,0,0,0,0,1,0,0,0
1520,5,1984,0.0,0.0,0.0,3,0.0,864.0,889,1,2,484.0,1,137500,1,1.0,0,1,0,0,0,0,0,0,0,0
1521,6,1977,1.0,0.0,0.0,3,0.0,1029.0,1117,1,2,542.0,1,147000,1,1.0,0,1,0,0,0,0,1,0,0,0
1522,8,2004,0.0,0.0,132.0,3,0.0,1117.0,2452,3,3,691.0,1,309000,1,1.0,0,1,0,0,0,0,0,0,1,0
1523,7,1971,1.0,0.0,0.0,4,0.0,1803.0,2365,2,4,551.0,1,315000,1,1.0,0,1,0,0,0,1,0,0,0,0
1524,5,1965,0.0,0.0,300.0,3,0.0,912.0,912,1,3,576.0,1,147000,1,0.0,0,1,0,0,0,0,0,0,0,0
1525,8,2006,1.0,0.0,0.0,3,0.0,1520.0,1567,2,4,648.0,1,264561,1,1.0,0,1,0,0,0,0,0,0,0,0
1526,5,1955,0.0,0.0,0.0,3,0.0,384.0,1360,1,2,572.0,1,130000,1,0.0,0,1,0,0,0,1,0,0,0,0
1527,6,2000,0.0,0.0,456.0,3,0.0,756.0,1525,2,3,440.0,1,177000,1,0.0,0,0,0,1,0,0,0,0,0,0
1528,5,1930,0.0,0.0,0.0,3,0.0,780.0,1200,1,2,0.0,1,119000,1,0.0,0,0,1,0,0,0,0,0,0,0
1529,7,2004,0.0,0.0,0.0,3,0.0,1073.0,1073,2,2,246.0,1,157000,1,0.0,0,1,0,0,0,0,0,0,0,0
1530,5,1968,1.0,0.0,188.0,3,0.0,1051.0,1159,1,2,336.0,1,158000,1,1.0,0,1,0,0,0,0,0,0,0,0
1531,4,1955,0.0,0.0,0.0,3,0.0,1190.0,1540,1,1,352.0,1,115000,1,0.0,0,1,0,0,0,0,0,0,0,0
1532,5,1977,0.0,0.0,0.0,3,0.0,894.0,894,1,2,308.0,1,120750,1,0.0,0,1,0,0,0,0,0,0,0,0
1533,7,2000,0.0,0.0,0.0,3,0.0,814.0,1674,2,3,663.0,1,216000,1,1.0,0,0,0,1,0,0,0,0,0,0
1534,4,1970,0.0,0.0,80.0,3,0.0,546.0,1092,1,2,286.0,1,75000,1,1.0,0,0,1,0,0,0,0,0,0,0
1535,6,1974,0.0,0.0,144.0,3,0.0,1430.0,1430,2,2,484.0,1,192000,1,1.0,0,1,0,0,0,0,0,0,0,0
1536,6,1978,0.0,0.0,200.0,3,1.0,960.0,1040,1,2,616.0,1,160500,1,0.0,0,1,0,0,0,0,1,0,0,0
1537,7,2006,0.0,0.0,306.0,3,0.0,1494.0,1494,2,3,840.0,1,279500,1,1.0,0,1,0,0,0,0,0,0,0,0
1538,5,1963,0.0,0.0,0.0,3,0.0,981.0,1075,1,3,440.0,1,148000,1,0.0,0,1,0,0,0,0,0,0,0,0
1539,5,1967,0.0,0.0,0.0,2,0.0,992.0,992,1,3,294.0,1,145000,1,1.0,0,1,0,0,0,0,0,0,0,0
1540,8,1993,0.0,0.0,0.0,4,0.0,1338.0,2520,2,3,796.0,1,310000,1,1.0,0,1,0,0,0,0,0,1,0,0
